Genes	healthy30.1	healthy30	healthy12	healthy18.1	healthy18	healthy24.1	healthy12.1	healthy24	zero-counter
AT5G40590	0	5	0	0	0	0	0	0	7
AT5G40600	51	48	40	59	76	27	75	35	0
AT5G40610	379	307	71	89	274	46	209	41	0
AT5G40630	0	0	1	0	3	1	1	6	3
AT5G40640	46	66	45	86	143	37	55	79	0
AT5G40650	451	399	214	255	526	209	419	312	0
AT5G40660	429	421	127	126	248	131	276	234	0
AT5G40670	231	233	551	563	1189	840	998	1435	0
AT5G40690	75	163	266	76	179	42	447	132	0
AT5G40700	63	64	27	22	47	8	66	17	0
AT5G40710	112	126	93	84	200	67	195	83	0
AT5G40720	1132	1314	289	140	335	197	734	511	0
AT5G40730	3	0	3	5	4	4	8	8	1
AT5G40740	624	783	153	129	270	91	261	185	0
AT5G40760	611	595	364	226	407	227	944	527	0
AT5G40770	1148	982	370	252	555	390	647	711	0
AT5G40780	513	658	1823	307	923	942	3305	2183	0
AT5G40790	0	0	5	27	34	4	6	7	2
AT5G40800	0	1	6	31	53	33	13	22	1
AT5G40810	2121	2260	1102	1466	3148	780	2104	1253	0
AT5G40820	19	20	47	47	112	23	71	20	0
AT5G40830	54	33	208	202	427	119	375	191	0
AT5G40840	36	35	18	16	39	11	53	24	0
AT5G40850	1336	1251	450	999	2705	214	978	520	0
AT5G40870	152	169	182	185	361	207	330	283	0
AT5G40880	130	105	98	94	145	107	214	210	0
AT5G40890	2277	2848	625	1874	4493	559	938	597	0
AT5G40900	12	9	0	0	0	0	0	0	6
AT5G40910	1374	2113	1236	1346	2368	692	2654	1385	0
AT5G40930	428	397	250	314	640	176	579	315	0
AT5G40950	2560	2524	2241	3389	7781	1448	4148	1848	0
AT5G40960	15	14	8	22	48	5	17	18	0
AT5G40970	110	85	51	63	142	42	118	75	0
AT5G40980	4	1	5	2	9	2	6	3	0
AT5G40981	0	0	0	0	1	0	0	0	7
AT5G40990	0	4	1	0	0	1	0	0	5
AT5G41000	125	101	78	39	132	77	164	148	0
AT5G41010	168	138	72	65	185	67	173	130	0
AT5G41020	572	558	133	185	355	98	307	155	0
AT5G41030	0	2	1	3	5	1	2	4	1
AT5G41040	3	6	22	3	5	17	7	2	0
AT5G41050	67	44	210	380	644	72	465	80	0
AT5G41060	101	55	46	50	150	14	62	23	0
AT5G41070	4	1	49	42	183	37	76	53	0
AT5G41071	0	0	1	0	1	0	0	0	6
AT5G41080	2305	2288	35	3	15	4	73	7	0
AT5G41100	210	336	171	129	252	100	301	127	0
AT5G41109	5	12	5	7	8	3	8	7	0
AT5G41110	373	438	111	122	206	105	257	127	0
AT5G41120	20	28	75	49	84	150	254	165	0
AT5G41130	187	131	84	97	168	69	147	85	0
AT5G41140	146	57	293	303	584	373	449	407	0
AT5G41150	400	388	248	250	445	210	424	289	0
AT5G41160	16	15	17	3	20	25	22	35	0
AT5G41170	27	26	20	15	28	13	46	34	0
AT5G41180	95	41	146	51	162	105	258	173	0
AT5G41190	913	1015	241	246	596	123	403	238	0
AT5G41210	1076	1076	1061	1110	2155	718	2525	1258	0
AT5G41220	391	479	155	211	389	162	356	216	0
AT5G41240	465	437	131	157	324	111	343	171	0
AT5G41250	0	0	1	0	0	0	0	0	7
AT5G41260	2232	2283	695	573	1166	274	1422	432	0
AT5G41270	315	599	31	49	73	55	91	75	0
AT5G41280	0	0	4	0	0	5	9	2	4
AT5G41310	0	0	0	1	0	1	1	0	5
AT5G41315	0	0	26	13	14	4	66	5	2
AT5G41320	196	180	102	103	205	95	266	132	0
AT5G41330	308	305	150	153	287	110	326	207	0
AT5G41340	397	509	305	362	688	293	722	519	0
AT5G41350	379	377	152	200	411	139	386	277	0
AT5G41360	260	225	153	182	293	141	348	210	0
AT5G41370	2535	3122	878	973	1695	539	2039	860	0
AT5G41380	1	0	0	1	1	0	1	0	4
AT5G41390	0	0	0	3	1	0	1	1	4
AT5G41400	51	45	124	189	400	96	318	197	0
AT5G41410	1042	1051	911	840	1347	379	2076	599	0
AT5G41460	17	21	182	89	227	81	192	106	0
AT5G41470	1	1	5	4	9	1	0	2	1
AT5G41480	172	166	192	182	361	145	409	208	0
AT5G41520	2384	1803	1345	1475	3544	660	2924	1151	0
AT5G41540	0	0	0	0	1	1	0	1	5
AT5G41550	5	4	11	4	13	14	18	8	0
AT5G41560	327	328	124	104	171	71	269	111	0
AT5G41570	0	0	0	0	0	1	0	0	7
AT5G41580	191	237	131	138	319	128	231	184	0
AT5G41590	4	10	0	3	0	14	4	6	2
AT5G41600	245	276	236	191	470	623	588	598	0
AT5G41610	129	90	101	76	147	122	279	215	0
AT5G41620	65	65	69	194	315	69	185	64	0
AT5G41650	16	18	11	11	26	5	29	5	0
AT5G41660	0	0	0	0	1	0	0	0	7
AT5G41670	1027	1121	317	148	484	290	617	614	0
AT5G41680	6	5	4	3	4	2	3	8	0
AT5G41685	411	305	255	234	491	189	559	352	0
AT5G41690	87	72	56	93	152	56	131	75	0
AT5G41700	18613	19617	3031	5027	7253	3140	6683	4130	0
AT5G41730	0	0	2	0	2	2	8	2	3
AT5G41740	413	342	835	984	1880	623	2074	1228	0
AT5G41750	192	330	627	214	634	722	1179	1266	0
AT5G41760	126	79	156	187	325	109	270	120	0
AT5G41761	885	408	60	62	168	41	177	50	0
AT5G41765	0	0	0	1	0	0	0	0	7
AT5G41770	1018	1026	505	605	1222	366	1027	588	0
AT5G41780	0	0	3	39	36	7	19	17	2
AT5G41790	7122	6428	4072	5611	10005	1849	9047	3345	0
AT5G41800	317	264	131	120	233	179	397	276	0
AT5G41810	264	212	204	221	320	131	430	196	0
AT5G41820	5	3	13	11	14	8	14	7	0
AT5G41830	3	5	4	5	10	4	12	2	0
AT5G41850	69	61	73	74	86	49	177	78	0
AT5G41860	143	89	71	61	107	60	167	99	0
AT5G41870	318	280	311	304	513	223	657	357	0
AT5G41880	2	4	57	41	100	21	65	31	0
AT5G41890	0	0	5	4	0	0	3	3	4
AT5G41900	4	2	365	405	1342	278	536	204	0
AT5G41908	0	0	0	0	0	0	1	0	7
AT5G41910	100	113	47	53	125	42	109	76	0
AT5G41920	551	654	157	88	204	71	434	111	0
AT5G41940	1063	1059	301	331	654	259	647	414	0
AT5G41950	875	875	493	461	907	421	983	723	0
AT5G41960	338	331	287	318	579	233	642	348	0
AT5G41970	813	797	324	327	836	207	629	357	0
AT5G41980	97	93	37	30	80	16	79	46	0
AT5G41990	1029	1306	374	461	839	282	894	448	0
AT5G42000	266	326	142	155	320	95	276	176	0
AT5G42010	37	35	49	27	42	42	104	59	0
AT5G42020	579	345	2515	403	1919	1983	3400	4568	0
AT5G42030	1290	1303	1138	1111	2353	684	2349	1033	0
AT5G42040	0	1	5	3	11	4	11	2	1
AT5G42050	3728	7139	3458	1894	4723	2699	6304	4878	0
AT5G42060	137	78	52	84	134	31	110	43	0
AT5G42070	171	124	359	781	1756	351	782	429	0
AT5G42080	3869	4238	1829	1641	3600	1474	3652	2451	0
AT5G42090	2663	3011	1392	1295	2468	986	2754	1598	0
AT5G42100	1532	1072	949	1453	2856	365	1889	658	0
AT5G42110	88	38	48	57	141	20	79	23	0
AT5G42120	2	1	2	1	1	1	2	2	0
AT5G42130	436	357	399	471	1019	147	808	197	0
AT5G42140	355	377	294	267	592	258	633	462	0
AT5G42146	75	43	46	42	103	17	76	21	0
AT5G42150	167	124	142	84	220	162	317	281	0
AT5G42180	0	0	0	0	0	1	0	0	7
AT5G42190	2296	2841	607	703	1451	584	1275	889	0
AT5G42200	36	95	28	22	32	15	54	33	0
AT5G42210	7	5	15	27	37	13	22	25	0
AT5G42220	1394	1474	601	700	1380	641	1249	953	0
AT5G42235	0	0	0	1	0	0	0	1	6
AT5G42240	568	386	449	564	1206	203	805	315	0
AT5G42242	0	0	0	1	0	0	1	0	6
AT5G42250	101	125	70	57	97	588	137	968	0
AT5G42270	5668	5503	6524	9048	19039	6612	12510	9207	0
AT5G42280	12	1	7	11	22	4	3	17	0
AT5G42290	0	2	0	0	1	1	0	1	4
AT5G42300	2104	2115	1181	1286	2782	1068	2776	1822	0
AT5G42310	1208	828	1226	1743	3777	719	2929	965	0
AT5G42320	580	372	281	248	441	151	593	276	0
AT5G42325	0	0	0	0	1	0	1	0	6
AT5G42330	6	7	4	3	8	1	6	6	0
AT5G42350	79	81	41	48	84	36	98	57	0
AT5G42360	196	140	74	85	158	60	220	111	0
AT5G42370	91	58	35	48	81	36	122	76	0
AT5G42380	2	1	60	17	63	77	114	30	0
AT5G42390	3481	3482	4183	4995	11469	3356	7695	5660	0
AT5G42400	761	825	374	355	751	242	768	343	0
AT5G42420	302	332	214	90	262	129	409	178	0
AT5G42440	108	150	88	63	106	109	209	226	0
AT5G42450	23	17	15	11	31	3	28	13	0
AT5G42460	154	168	52	65	156	74	116	178	0
AT5G42470	409	411	221	259	532	216	542	340	0
AT5G42480	553	544	421	452	1104	299	881	461	0
AT5G42490	3	4	0	0	1	0	2	0	4
AT5G42500	0	0	0	0	2	1	4	2	4
AT5G42520	1973	2389	402	373	798	296	799	459	0
AT5G42530	17633	21244	10085	4781	14761	12780	19887	25715	0
AT5G42540	2529	2929	636	704	1616	557	994	1078	0
AT5G42560	1155	1306	260	320	613	235	579	414	0
AT5G42570	505	517	382	257	549	198	755	329	0
AT5G42610	1	1	2	8	9	2	3	1	0
AT5G42620	956	807	528	641	1251	336	1057	463	0
AT5G42630	3	4	3	1	8	2	2	6	0
AT5G42650	785	1513	3307	4163	9171	10794	12841	10046	0
AT5G42655	0	0	0	0	1	0	1	0	6
AT5G42660	242	177	147	185	361	202	378	239	0
AT5G42670	142	115	76	121	223	75	163	100	0
AT5G42680	328	304	90	144	327	42	96	99	0
AT5G42690	9	3	9	7	9	5	4	2	0
AT5G42700	0	0	1	1	1	0	0	0	5
AT5G42710	2	1	3	2	10	0	2	2	1
AT5G42720	18	28	89	173	485	30	62	123	0
AT5G42740	1133	1143	867	866	2043	436	1481	658	0
AT5G42750	360	440	351	458	888	82	719	162	0
AT5G42760	27	19	84	659	1543	34	263	50	0
AT5G42765	427	419	430	613	1342	274	1047	329	0
AT5G42770	121	106	82	88	175	63	140	94	0
AT5G42780	55	57	5	18	39	7	20	22	0
AT5G42790	1657	1722	839	807	1581	781	1796	1386	0
AT5G42797	0	1	0	0	0	0	0	1	6
AT5G42800	1	0	975	2601	356	2619	7264	3903	1
AT5G42810	148	145	223	532	848	256	641	442	0
AT5G42820	2169	2306	422	493	865	283	826	422	0
AT5G42825	992	1342	362	661	965	86	953	114	0
AT5G42830	19	84	88	27	187	171	144	427	0
AT5G42840	0	3	17	14	37	12	21	17	1
AT5G42850	1032	1088	476	474	945	356	1043	637	0
AT5G42860	4	4	51	28	74	16	67	51	0
AT5G42870	1297	1296	550	464	771	383	1072	703	0
AT5G42880	7	2	7	0	4	1	6	3	1
AT5G42890	377	320	311	236	581	243	683	488	0
AT5G42900	3034	4081	287	78	141	0	574	2	1
AT5G42920	934	991	395	313	699	209	685	364	0
AT5G42930	0	0	1	0	0	2	0	2	5
AT5G42940	1445	1769	351	427	889	221	836	380	0
AT5G42950	3840	5089	987	1214	2628	688	1994	1197	0
AT5G42960	368	389	232	241	472	169	497	306	0
AT5G42965	0	2	1	2	2	2	5	1	1
AT5G42970	340	347	167	143	350	122	297	208	0
AT5G42980	13802	14402	7542	10180	21163	6048	16010	12133	0
AT5G42990	451	406	197	359	753	134	476	195	0
AT5G43010	690	560	370	321	673	360	692	583	0
AT5G43020	45	27	34	12	38	19	39	23	0
AT5G43040	7	0	6	10	23	4	14	7	1
AT5G43050	185	154	89	98	225	88	187	129	0
AT5G43060	1109	435	171	85	223	57	243	90	0
AT5G43070	89	50	66	64	144	24	128	25	0
AT5G43080	9	6	27	12	41	3	18	10	0
AT5G43100	1847	2434	680	633	1215	611	1457	1280	0
AT5G43120	0	0	0	1	1	0	1	0	5
AT5G43130	1496	1730	598	872	1657	471	1330	733	0
AT5G43140	92	84	72	131	267	73	173	77	0
AT5G43150	34	56	292	1569	2343	608	768	796	0
AT5G43155	10	6	39	18	67	27	49	57	0
AT5G43160	10	5	28	28	33	24	54	40	0
AT5G43170	268	132	38	36	58	33	184	40	0
AT5G43180	4	6	6	17	40	17	3	32	0
AT5G43190	439	667	303	250	507	367	807	613	0
AT5G43200	0	3	2	0	0	0	2	1	4
AT5G43210	82	78	46	55	90	20	93	35	0
AT5G43240	1	1	0	2	5	0	0	2	3
AT5G43250	0	1	17	8	14	2	17	4	1
AT5G43260	407	462	256	508	846	236	639	310	0
AT5G43270	1048	415	527	739	1127	324	1465	495	0
AT5G43280	252	255	184	166	353	196	456	333	0
AT5G43290	1	0	0	0	0	0	0	0	7
AT5G43310	1443	872	703	542	967	528	1325	798	0
AT5G43320	2456	2337	941	1005	1889	964	2066	1542	0
AT5G43330	246	223	212	179	335	179	440	308	0
AT5G43350	1	1	0	0	1	0	2	0	4
AT5G43380	104	93	33	37	98	13	46	30	0
AT5G43400	6	3	27	21	59	57	57	65	0
AT5G43410	0	1	0	0	0	1	1	0	5
AT5G43420	16	17	65	29	105	60	205	89	0
AT5G43430	627	665	274	247	445	209	590	297	0
AT5G43440	666	749	525	151	261	969	1049	1606	0
AT5G43450	248	648	256	524	914	373	515	619	0
AT5G43460	1931	1934	487	860	1682	238	1017	390	0
AT5G43470	3845	3854	2633	2581	5000	2183	5512	4114	0
AT5G43480	1	0	3	2	1	1	13	1	1
AT5G43490	2	2	0	0	0	0	0	1	5
AT5G43500	258	250	144	136	286	89	328	148	0
AT5G43510	0	0	0	1	0	0	2	0	6
AT5G43530	0	1	3	1	3	0	0	0	4
AT5G43560	1744	1788	696	834	1682	609	1539	911	0
AT5G43570	1	9	0	0	0	0	0	0	6
AT5G43580	8	35	0	0	1	0	0	0	5
AT5G43600	473	629	398	500	772	336	825	527	0
AT5G43620	41	57	16	34	35	28	42	39	0
AT5G43630	454	48	407	2018	3712	345	960	485	0
AT5G43640	1	0	0	0	0	0	0	0	7
AT5G43650	0	0	1	0	2	10	0	2	4
AT5G43660	1	4	3	0	0	1	9	1	2
AT5G43670	381	436	192	180	360	171	495	260	0
AT5G43680	175	144	56	51	111	50	125	89	0
AT5G43700	1083	955	306	348	661	99	518	143	0
AT5G43710	273	240	211	196	394	175	417	323	0
AT5G43720	322	377	125	158	315	67	258	166	0
AT5G43730	125	140	45	37	77	55	132	103	0
AT5G43740	752	416	604	758	1346	305	1435	428	0
AT5G43745	229	91	300	411	853	291	613	260	0
AT5G43750	156	93	1403	2047	4533	1005	2956	1245	0
AT5G43760	2319	1713	2496	2202	4825	1270	4392	1698	0
AT5G43770	0	0	1	0	2	0	0	0	6
AT5G43780	2103	3103	1692	1688	2745	884	3489	1784	0
AT5G43790	103	57	73	89	149	49	168	59	0
AT5G43810	606	650	276	332	567	203	579	314	0
AT5G43820	45	34	25	24	30	20	45	24	0
AT5G43822	152	146	36	63	84	36	102	55	0
AT5G43830	1459	1704	1014	690	1936	709	1677	1255	0
AT5G43840	12	12	4	4	5	2	3	3	0
AT5G43850	832	756	712	1926	3260	1583	1773	2470	0
AT5G43860	78	82	55	162	300	30	109	64	0
AT5G43870	144	65	216	400	733	200	355	300	0
AT5G43880	627	340	647	718	1295	525	1409	675	0
AT5G43890	5	17	1	1	10	3	13	4	0
AT5G43900	1391	1288	1687	1313	2909	1354	3331	2650	0
AT5G43910	100	46	286	81	416	229	775	565	0
AT5G43920	1065	992	264	254	521	210	585	318	0
AT5G43930	1988	2616	313	397	637	289	791	477	0
AT5G43935	0	0	0	0	0	1	0	0	7
AT5G43940	4533	4916	3098	2416	5593	2164	6204	4149	0
AT5G43950	47	31	83	93	179	102	189	109	0
AT5G43960	912	715	507	500	1190	258	1094	451	0
AT5G43970	428	329	129	149	341	86	267	111	0
AT5G43980	9	10	22	9	12	20	28	42	0
AT5G43990	3	2	49	24	81	36	53	43	0
AT5G44000	436	481	448	513	1187	370	1055	573	0
AT5G44005	105	118	73	33	64	97	197	95	0
AT5G44010	147	75	28	10	16	11	51	8	0
AT5G44020	5546	3634	2184	1831	2871	1302	3584	1985	0
AT5G44030	172	115	111	90	163	63	163	101	0
AT5G44040	137	65	49	40	112	32	97	54	0
AT5G44050	3	1	28	55	107	182	121	129	0
AT5G44060	541	171	115	106	160	130	293	264	0
AT5G44063	77	33	16	10	30	29	44	51	0
AT5G44065	1	1	0	1	1	2	3	1	1
AT5G44070	970	1390	1701	751	1640	1909	3421	3827	0
AT5G44080	444	477	188	163	307	147	392	199	0
AT5G44090	1754	1748	599	753	1217	476	1378	794	0
AT5G44100	1166	1187	637	632	1285	600	1323	927	0
AT5G44110	15	3	42	46	128	21	46	31	0
AT5G44120	2	0	0	0	0	0	0	0	7
AT5G44130	4000	1250	735	578	1150	274	1362	352	0
AT5G44140	3	0	0	0	1	0	0	0	6
AT5G44150	182	122	81	108	165	82	213	110	0
AT5G44160	45	40	24	25	48	17	33	28	0
AT5G44170	168	154	81	90	165	88	180	106	0
AT5G44180	1408	1635	794	834	1699	643	1726	1029	0
AT5G44190	1577	1238	937	3076	5075	2887	2254	3494	0
AT5G44200	686	759	220	234	452	205	419	309	0
AT5G44210	301	482	4	2	16	13	9	15	0
AT5G44230	73	58	22	33	69	15	75	27	0
AT5G44240	1363	1335	749	797	1587	577	1515	1098	0
AT5G44250	1138	2237	242	321	557	172	504	309	0
AT5G44260	1589	4207	2	8	8	125	10	102	0
AT5G44280	183	158	58	59	109	30	126	53	0
AT5G44290	1495	2171	1073	1358	2477	939	2420	1494	0
AT5G44306	0	0	0	0	0	0	1	1	6
AT5G44320	1427	1603	531	472	1086	362	1076	620	0
AT5G44330	0	0	1	0	1	0	0	0	6
AT5G44340	7741	7550	2802	2274	5207	1481	5068	2217	0
AT5G44350	0	4	6	9	9	6	5	3	1
AT5G44370	48	23	64	80	134	35	159	66	0
AT5G44380	32	43	0	1	1	2	4	0	2
AT5G44390	14	25	33	64	180	21	37	30	0
AT5G44400	86	88	181	118	382	96	112	330	0
AT5G44410	114	62	391	431	803	135	906	263	0
AT5G44420	1298	336	14	28	81	20	70	91	0
AT5G44430	646	294	2	2	2	8	16	31	0
AT5G44450	496	398	159	216	441	129	415	205	0
AT5G44460	0	2	9	0	1	9	7	21	2
AT5G44480	9	21	13	4	7	1	9	12	0
AT5G44490	55	43	31	43	81	23	81	22	0
AT5G44500	63	56	23	28	70	34	78	45	0
AT5G44510	1040	1009	645	796	1424	373	1653	503	0
AT5G44520	653	598	505	782	1364	301	1152	396	0
AT5G44530	552	468	313	1184	2500	521	552	435	0
AT5G44540	0	1	1	5	7	1	1	5	1
AT5G44550	1	2	6	1	7	2	1	0	1
AT5G44560	8	11	12	11	52	14	21	23	0
AT5G44563	0	0	1	0	1	0	0	1	5
AT5G44565	39	46	109	113	234	15	186	31	0
AT5G44566	37	26	9	10	17	13	25	24	0
AT5G44567	2	13	10	3	12	3	9	3	0
AT5G44568	40	62	357	57	301	409	543	1433	0
AT5G44570	0	0	4	1	4	0	3	3	3
AT5G44572	70	107	0	3	8	9	10	16	1
AT5G44574	13	8	0	2	1	4	2	1	1
AT5G44575	1	6	3	5	8	16	4	19	0
AT5G44578	12	9	7	3	14	9	5	11	0
AT5G44580	2616	2498	1488	1609	3387	1048	3774	1880	0
AT5G44582	58	50	44	69	97	20	95	25	0
AT5G44585	29	60	4	0	6	3	12	7	1
AT5G44590	1	0	4	0	0	0	0	0	6
AT5G44600	112	43	131	128	275	59	250	60	0
AT5G44610	2	0	0	0	1	0	0	0	6
AT5G44635	13	2	82	44	142	23	96	42	0
AT5G44650	1627	1447	1300	1792	3992	653	2965	785	0
AT5G44660	1567	1611	399	513	819	146	996	165	0
AT5G44670	97	86	140	475	813	66	202	109	0
AT5G44680	1559	346	948	797	1364	346	1589	520	0
AT5G44710	94	72	48	49	140	40	119	56	0
AT5G44720	548	577	702	781	1700	458	1476	965	0
AT5G44730	206	219	114	71	209	76	296	116	0
AT5G44740	113	120	64	63	108	35	127	62	0
AT5G44750	2350	2625	592	730	1360	461	1428	725	0
AT5G44780	125	65	34	28	90	78	82	111	0
AT5G44785	614	617	431	410	1012	299	1000	407	0
AT5G44790	2225	2943	898	1046	1983	688	1837	1541	0
AT5G44800	2489	2781	1118	1380	2845	602	2163	1225	0
AT5G44820	120	135	189	101	241	194	370	384	0
AT5G44860	240	230	183	182	307	151	310	250	0
AT5G44870	1516	1398	1110	1297	2477	722	2494	1207	0
AT5G44900	0	1	0	2	0	1	2	4	3
AT5G44910	56	213	3	2	19	4	21	10	0
AT5G44920	143	128	63	52	108	46	163	64	0
AT5G44930	365	390	105	152	285	114	308	107	0
AT5G44950	2	0	0	0	0	0	1	0	6
AT5G44980	33	67	50	49	81	18	127	60	0
AT5G44990	1	2	4	0	6	5	12	7	1
AT5G45000	20	27	80	9	24	104	105	270	0
AT5G45010	474	418	234	229	469	221	605	379	0
AT5G45020	87	130	68	57	114	56	128	111	0
AT5G45030	189	226	306	276	645	268	772	534	0
AT5G45040	330	396	54	67	170	26	130	26	0
AT5G45050	1119	949	589	765	1463	429	1284	756	0
AT5G45060	1288	1096	641	898	1865	407	1370	810	0
AT5G45070	16	22	5	0	3	1	15	2	1
AT5G45080	0	2	47	69	83	15	87	22	1
AT5G45090	12	5	9	1	3	8	18	0	1
AT5G45095	0	1	0	1	1	0	0	2	4
AT5G45100	119	104	239	153	366	229	445	389	0
AT5G45110	510	754	439	278	436	415	818	743	0
AT5G45113	0	0	0	0	0	0	1	0	7
AT5G45115	30	9	18	20	26	10	42	17	0
AT5G45130	1104	1447	590	535	1017	591	1271	1072	0
AT5G45140	399	299	171	162	250	209	281	435	0
AT5G45150	28	18	11	10	14	2	14	10	0
AT5G45160	703	918	341	409	714	264	735	461	0
AT5G45170	514	430	755	1065	2181	599	1490	895	0
AT5G45180	0	0	0	0	0	0	1	1	6
AT5G45190	1276	1382	369	397	794	287	861	408	0
AT5G45210	0	0	0	0	0	0	1	0	7
AT5G45220	8	2	7	7	4	0	5	4	1
AT5G45240	11	7	1	5	3	3	8	5	0
AT5G45250	1459	1807	765	800	1599	491	1762	825	0
AT5G45260	656	685	482	500	1005	264	1009	469	0
AT5G45275	19	49	125	157	279	108	318	127	0
AT5G45280	112	153	461	374	720	550	724	833	0
AT5G45290	202	178	158	126	276	133	258	232	0
AT5G45300	247	242	167	251	479	129	392	166	0
AT5G45310	160	265	76	117	159	57	157	87	0
AT5G45320	1	0	0	3	7	0	0	4	4
AT5G45330	103	103	62	79	152	46	109	61	0
AT5G45340	310	128	207	227	290	162	426	240	0
AT5G45350	2064	2095	1077	1755	3804	878	2048	1894	0
AT5G45360	1849	2388	361	440	835	288	822	507	0
AT5G45370	34	60	70	40	119	84	146	160	0
AT5G45380	402	373	748	715	1047	880	1969	2267	0
AT5G45390	1594	1624	1814	2207	4986	1374	3684	2139	0
AT5G45400	46	29	52	58	81	17	59	33	0
AT5G45410	1283	1238	735	1104	2565	1234	1574	2080	0
AT5G45420	232	217	216	260	577	205	483	265	0
AT5G45430	2328	2001	2407	4317	8879	2061	5658	3044	0
AT5G45440	2	2	3	0	4	0	8	7	2
AT5G45450	0	0	1	0	1	0	0	0	6
AT5G45455	0	0	6	6	5	0	13	4	3
AT5G45460	64	39	65	50	130	20	89	20	0
AT5G45469	13	24	7	15	34	7	19	9	0
AT5G45470	859	862	822	497	1093	586	1098	1322	0
AT5G45480	882	907	649	451	1096	535	1000	1167	0
AT5G45490	1553	1953	622	410	1064	476	822	888	0
AT5G45500	1934	2489	1031	675	1497	1149	1791	2737	0
AT5G45510	2550	2554	2633	1767	3965	3425	4187	9288	0
AT5G45520	18	25	19	22	45	17	34	32	0
AT5G45530	3	5	13	12	21	6	4	10	0
AT5G45540	10	17	5	12	21	5	4	9	0
AT5G45550	1256	1158	739	423	959	566	1310	1045	0
AT5G45560	77	35	44	59	136	65	167	73	0
AT5G45580	0	0	4	1	1	1	1	0	3
AT5G45590	66	43	33	60	155	30	106	56	0
AT5G45600	167	124	117	115	258	87	255	123	0
AT5G45610	174	125	161	154	301	103	329	142	0
AT5G45620	638	652	433	399	875	335	854	600	0
AT5G45630	4	3	1	1	0	3	0	4	2
AT5G45650	39	34	676	865	1879	290	1410	618	0
AT5G45660	158	171	35	35	63	21	82	26	0
AT5G45670	0	2	23	0	0	3	0	0	5
AT5G45680	596	462	964	1332	2927	280	1791	262	0
AT5G45700	0	0	1	3	12	1	3	2	2
AT5G45710	252	289	130	163	317	134	324	189	0
AT5G45720	55	16	59	112	152	27	184	41	0
AT5G45730	12	2	9	7	9	12	13	12	0
AT5G45740	10	7	6	1	7	1	4	2	0
AT5G45750	98	78	76	16	83	197	154	210	0
AT5G45760	167	158	104	151	264	91	236	99	0
AT5G45770	1	3	3	10	6	7	24	3	0
AT5G45775	657	468	456	374	1113	278	826	440	0
AT5G45780	141	131	47	66	119	37	146	43	0
AT5G45790	110	81	20	20	39	18	45	28	0
AT5G45800	218	275	683	411	1053	647	989	1692	0
AT5G45810	0	0	2	0	0	2	2	3	4
AT5G45820	8	35	0	294	547	879	3	1147	1
AT5G45830	11	60	0	0	0	8	0	6	4
AT5G45840	22	62	66	84	172	305	241	546	0
AT5G45850	0	0	5	5	6	3	9	3	2
AT5G45900	268	299	190	213	407	179	377	396	0
AT5G45920	18	13	17	24	46	17	35	16	0
AT5G45930	370	235	709	762	1979	316	1234	359	0
AT5G45940	40	16	104	124	217	95	191	106	0
AT5G45950	3	0	297	504	1392	395	236	280	1
AT5G45960	0	0	0	1	4	9	1	5	3
AT5G45970	1	0	1	3	4	1	2	1	1
AT5G45990	21	33	16	22	48	20	30	37	0
AT5G46010	0	0	0	0	1	0	0	0	7
AT5G46020	3538	3325	1146	1600	3084	765	2427	1129	0
AT5G46030	904	763	417	457	958	352	886	499	0
AT5G46040	0	1	0	0	2	0	0	0	6
AT5G46050	29	102	147	57	193	75	298	195	0
AT5G46070	961	1033	388	474	1018	272	784	489	0
AT5G46080	43	48	48	33	40	65	105	90	0
AT5G46085	0	1	0	0	1	0	0	1	5
AT5G46090	39	36	17	23	31	10	36	25	0
AT5G46100	65	48	27	29	61	26	87	59	0
AT5G46110	14140	20246	14478	21713	45440	18112	24299	23613	0
AT5G46115	0	1	1	12	17	1	12	2	1
AT5G46130	3	1	4	3	5	5	4	8	0
AT5G46140	6	1	10	21	26	0	21	7	1
AT5G46150	569	734	214	235	411	153	465	269	0
AT5G46160	275	278	124	121	252	131	338	188	0
AT5G46170	383	365	265	409	811	191	588	252	0
AT5G46180	2143	3320	369	509	856	475	900	805	0
AT5G46190	817	901	348	376	677	279	661	411	0
AT5G46210	2483	2649	1116	1275	2729	1008	2213	1708	0
AT5G46220	2	1	33	53	115	50	75	48	0
AT5G46230	25	12	130	46	105	108	193	183	0
AT5G46240	281	279	211	208	464	403	345	456	0
AT5G46250	3267	3679	1770	2212	3968	1121	3949	1829	0
AT5G46260	418	537	445	438	963	298	964	679	0
AT5G46270	1280	1278	878	887	1785	428	2058	858	0
AT5G46280	590	538	271	412	611	69	615	112	0
AT5G46290	2442	1670	773	772	2051	396	1428	584	0
AT5G46295	4	18	0	1	1	0	11	6	2
AT5G46330	3296	6056	499	266	433	544	1000	1211	0
AT5G46340	392	440	302	359	594	247	543	468	0
AT5G46350	10	40	23	12	60	23	26	35	0
AT5G46360	0	1	0	1	2	0	3	0	4
AT5G46370	8	9	0	1	1	0	1	0	3
AT5G46380	1	0	0	0	2	0	1	1	4
AT5G46390	583	549	592	803	1669	325	1358	414	0
AT5G46395	23	29	5	5	9	2	6	2	0
AT5G46400	459	524	211	217	488	165	504	286	0
AT5G46410	2053	2851	328	340	651	251	799	509	0
AT5G46420	1788	1882	1685	2288	4514	1263	4193	1938	0
