Genes	healthy30.1	healthy30	healthy12	healthy18.1	healthy18	healthy24.1	healthy12.1	healthy24	zero-counter
AT3G02242	0	0	0	0	0	0	0	0	8
AT3G02245	0	0	0	0	0	0	0	0	8
AT3G02430	0	0	0	0	0	0	0	0	8
AT3G02590	0	0	0	0	0	0	0	0	8
AT3G02673	0	0	0	0	0	0	0	0	8
AT3G02810	0	0	0	0	0	0	0	0	8
AT3G02960	0	0	0	0	0	0	0	0	8
AT3G02970	0	0	0	0	0	0	0	0	8
AT3G02975	0	0	0	0	0	0	0	0	8
AT3G03080	0	0	0	0	0	0	0	0	8
AT3G03280	0	0	0	0	0	0	0	0	8
AT3G03400	0	0	0	0	0	0	0	0	8
AT3G03405	0	0	0	0	0	0	0	0	8
AT3G03410	0	0	0	0	0	0	0	0	8
AT3G03510	0	0	0	0	0	0	0	0	8
AT3G03726	0	0	0	0	0	0	0	0	8
AT3G03730	0	0	0	0	0	0	0	0	8
AT3G03800	0	0	0	0	0	0	0	0	8
AT3G03826	0	0	0	0	0	0	0	0	8
AT3G03828	0	0	0	0	0	0	0	0	8
AT3G04100	0	0	0	0	0	0	0	0	8
AT3G04170	0	0	0	0	0	0	0	0	8
AT3G04180	0	0	0	0	0	0	0	0	8
AT3G04190	0	0	0	0	0	0	0	0	8
AT3G04250	0	0	0	0	0	0	0	0	8
AT3G04270	0	0	0	0	0	0	0	0	8
AT3G04280	0	0	0	0	0	0	0	0	8
AT3G04320	0	0	0	0	0	0	0	0	8
AT3G04330	0	0	0	0	0	0	0	0	8
AT3G04370	0	0	0	0	0	0	0	0	8
AT3G04390	0	0	0	0	0	0	0	0	8
AT3G04430	0	0	0	0	0	0	0	0	8
AT3G04510	0	0	0	0	0	0	0	0	8
AT3G04540	0	0	0	0	0	0	0	0	8
AT3G04545	0	0	0	0	0	0	0	0	8
AT3G04855	0	0	0	0	0	0	0	0	8
AT3G04903	0	0	0	0	0	0	0	0	8
AT3G04943	0	0	0	0	0	0	0	0	8
AT3G04945	0	0	0	0	0	0	0	0	8
AT3G04990	0	0	0	0	0	0	0	0	8
AT3G05155	0	0	0	0	0	0	0	0	8
AT3G05300	0	0	0	0	0	0	0	0	8
AT3G05425	0	0	0	0	0	0	0	0	8
AT3G05440	0	0	0	0	0	0	0	0	8
AT3G05450	0	0	0	0	0	0	0	0	8
AT3G05460	0	0	0	0	0	0	0	0	8
AT3G05540	0	0	0	0	0	0	0	0	8
AT3G05610	0	0	0	0	0	0	0	0	8
AT3G05725	0	0	0	0	0	0	0	0	8
AT3G05727	0	0	0	0	0	0	0	0	8
AT3G05741	0	0	0	0	0	0	0	0	8
AT3G05770	0	0	0	0	0	0	0	0	8
AT3G05775	0	0	0	0	0	0	0	0	8
AT3G05780	0	0	0	0	0	0	0	0	8
AT3G05858	0	0	0	0	0	0	0	0	8
AT3G05860	0	0	0	0	0	0	0	0	8
AT3G05950	0	0	0	0	0	0	0	0	8
AT3G05960	0	0	0	0	0	0	0	0	8
AT3G05975	0	0	0	0	0	0	0	0	8
AT3G06000	0	0	0	0	0	0	0	0	8
AT3G06019	0	0	0	0	0	0	0	0	8
AT3G06090	0	0	0	0	0	0	0	0	8
AT3G06230	0	0	0	0	0	0	0	0	8
AT3G06280	0	0	0	0	0	0	0	0	8
AT3G06460	0	0	0	0	0	0	0	0	8
AT3G06545	0	0	0	0	0	0	0	0	8
AT3G06870	0	0	0	0	0	0	0	0	8
AT3G07005	0	0	0	0	0	0	0	0	8
AT3G07255	0	0	0	0	0	0	0	0	8
AT3G07490	0	0	0	0	0	0	0	0	8
AT3G07620	0	0	0	0	0	0	0	0	8
AT3G07710	0	0	0	0	0	0	0	0	8
AT3G07820	0	0	0	0	0	0	0	0	8
AT3G07830	0	0	0	0	0	0	0	0	8
AT3G07840	0	0	0	0	0	0	0	0	8
AT3G07850	0	0	0	0	0	0	0	0	8
AT3G07970	0	0	0	0	0	0	0	0	8
AT3G08636	0	0	0	0	0	0	0	0	8
AT3G08750	0	0	0	0	0	0	0	0	8
AT3G09055	0	0	0	0	0	0	0	0	8
AT3G09110	0	0	0	0	0	0	0	0	8
AT3G09120	0	0	0	0	0	0	0	0	8
AT3G09130	0	0	0	0	0	0	0	0	8
AT3G09140	0	0	0	0	0	0	0	0	8
AT3G09340	0	0	0	0	0	0	0	0	8
AT3G09380	0	0	0	0	0	0	0	0	8
AT3G09510	0	0	0	0	0	0	0	0	8
AT3G09930	0	0	0	0	0	0	0	0	8
AT3G09990	0	0	0	0	0	0	0	0	8
AT3G10000	0	0	0	0	0	0	0	0	8
AT3G10195	0	0	0	0	0	0	0	0	8
AT3G10240	0	0	0	0	0	0	0	0	8
AT3G10430	0	0	0	0	0	0	0	0	8
AT3G10439	0	0	0	0	0	0	0	0	8
AT3G10455	0	0	0	0	0	0	0	0	8
AT3G10460	0	0	0	0	0	0	0	0	8
AT3G10510	0	0	0	0	0	0	0	0	8
AT3G10527	0	0	0	0	0	0	0	0	8
AT3G10580	0	0	0	0	0	0	0	0	8
AT3G10710	0	0	0	0	0	0	0	0	8
AT3G10890	0	0	0	0	0	0	0	0	8
AT3G10900	0	0	0	0	0	0	0	0	8
AT3G10950	0	0	0	0	0	0	0	0	8
AT3G10974	0	0	0	0	0	0	0	0	8
AT3G10990	0	0	0	0	0	0	0	0	8
AT3G11060	0	0	0	0	0	0	0	0	8
AT3G11260	0	0	0	0	0	0	0	0	8
AT3G11300	0	0	0	0	0	0	0	0	8
AT3G11310	0	0	0	0	0	0	0	0	8
AT3G11350	0	0	0	0	0	0	0	0	8
AT3G11380	0	0	0	0	0	0	0	0	8
AT3G11385	0	0	0	0	0	0	0	0	8
AT3G11405	0	0	0	0	0	0	0	0	8
AT3G11680	0	0	0	0	0	0	0	0	8
AT3G11825	0	0	0	0	0	0	0	0	8
AT3G11870	0	0	0	0	0	0	0	0	8
AT3G11980	0	0	0	0	0	0	0	0	8
AT3G11990	0	0	0	0	0	0	0	0	8
AT3G12190	0	0	0	0	0	0	0	0	8
AT3G12230	0	0	0	0	0	0	0	0	8
AT3G12420	0	0	0	0	0	0	0	0	8
AT3G12430	0	0	0	0	0	0	0	0	8
AT3G12440	0	0	0	0	0	0	0	0	8
AT3G12470	0	0	0	0	0	0	0	0	8
AT3G12540	0	0	0	0	0	0	0	0	8
AT3G12660	0	0	0	0	0	0	0	0	8
AT3G12720	0	0	0	0	0	0	0	0	8
AT3G12835	0	0	0	0	0	0	0	0	8
AT3G12850	0	0	0	0	0	0	0	0	8
AT3G12900	0	0	0	0	0	0	0	0	8
AT3G12960	0	0	0	0	0	0	0	0	8
AT3G13010	0	0	0	0	0	0	0	0	8
AT3G13220	0	0	0	0	0	0	0	0	8
AT3G13227	0	0	0	0	0	0	0	0	8
AT3G13228	0	0	0	0	0	0	0	0	8
AT3G13370	0	0	0	0	0	0	0	0	8
AT3G13500	0	0	0	0	0	0	0	0	8
AT3G13630	0	0	0	0	0	0	0	0	8
AT3G13660	0	0	0	0	0	0	0	0	8
AT3G13662	0	0	0	0	0	0	0	0	8
AT3G13830	0	0	0	0	0	0	0	0	8
AT3G13890	0	0	0	0	0	0	0	0	8
AT3G13898	0	0	0	0	0	0	0	0	8
AT3G13960	0	0	0	0	0	0	0	0	8
AT3G14030	0	0	0	0	0	0	0	0	8
AT3G14040	0	0	0	0	0	0	0	0	8
AT3G14250	0	0	0	0	0	0	0	0	8
AT3G14260	0	0	0	0	0	0	0	0	8
AT3G14300	0	0	0	0	0	0	0	0	8
AT3G14362	0	0	0	0	0	0	0	0	8
AT3G14463	0	0	0	0	0	0	0	0	8
AT3G14480	0	0	0	0	0	0	0	0	8
AT3G14490	0	0	0	0	0	0	0	0	8
AT3G14510	0	0	0	0	0	0	0	0	8
AT3G14520	0	0	0	0	0	0	0	0	8
AT3G14530	0	0	0	0	0	0	0	0	8
AT3G14540	0	0	0	0	0	0	0	0	8
AT3G14670	0	0	0	0	0	0	0	0	8
AT3G14820	0	0	0	0	0	0	0	0	8
AT3G14880	0	0	0	0	0	0	0	0	8
AT3G14970	0	0	0	0	0	0	0	0	8
AT3G15111	0	0	0	0	0	0	0	0	8
AT3G15250	0	0	0	0	0	0	0	0	8
AT3G15251	0	0	0	0	0	0	0	0	8
AT3G15490	0	0	0	0	0	0	0	0	8
AT3G15548	0	0	0	0	0	0	0	0	8
AT3G15604	0	0	0	0	0	0	0	0	8
AT3G15700	0	0	0	0	0	0	0	0	8
AT3G15909	0	0	0	0	0	0	0	0	8
AT3G16040	0	0	0	0	0	0	0	0	8
AT3G16117	0	0	0	0	0	0	0	0	8
AT3G16410	0	0	0	0	0	0	0	0	8
AT3G16432	0	0	0	0	0	0	0	0	8
AT3G16440	0	0	0	0	0	0	0	0	8
AT3G16490	0	0	0	0	0	0	0	0	8
AT3G16525	0	0	0	0	0	0	0	0	8
AT3G16540	0	0	0	0	0	0	0	0	8
AT3G16550	0	0	0	0	0	0	0	0	8
AT3G16555	0	0	0	0	0	0	0	0	8
AT3G16580	0	0	0	0	0	0	0	0	8
AT3G16820	0	0	0	0	0	0	0	0	8
AT3G16880	0	0	0	0	0	0	0	0	8
AT3G16895	0	0	0	0	0	0	0	0	8
AT3G16930	0	0	0	0	0	0	0	0	8
AT3G16960	0	0	0	0	0	0	0	0	8
AT3G16970	0	0	0	0	0	0	0	0	8
AT3G17010	0	0	0	0	0	0	0	0	8
AT3G17060	0	0	0	0	0	0	0	0	8
AT3G17080	0	0	0	0	0	0	0	0	8
AT3G17140	0	0	0	0	0	0	0	0	8
AT3G17150	0	0	0	0	0	0	0	0	8
AT3G17152	0	0	0	0	0	0	0	0	8
AT3G17155	0	0	0	0	0	0	0	0	8
AT3G17190	0	0	0	0	0	0	0	0	8
AT3G17230	0	0	0	0	0	0	0	0	8
AT3G17261	0	0	0	0	0	0	0	0	8
AT3G17265	0	0	0	0	0	0	0	0	8
AT3G17270	0	0	0	0	0	0	0	0	8
AT3G17320	0	0	0	0	0	0	0	0	8
AT3G17370	0	0	0	0	0	0	0	0	8
AT3G17400	0	0	0	0	0	0	0	0	8
AT3G17480	0	0	0	0	0	0	0	0	8
AT3G17490	0	0	0	0	0	0	0	0	8
AT3G17500	0	0	0	0	0	0	0	0	8
AT3G17530	0	0	0	0	0	0	0	0	8
AT3G17550	0	0	0	0	0	0	0	0	8
AT3G17560	0	0	0	0	0	0	0	0	8
AT3G17570	0	0	0	0	0	0	0	0	8
AT3G17620	0	0	0	0	0	0	0	0	8
AT3G17760	0	0	0	0	0	0	0	0	8
AT3G17765	0	0	0	0	0	0	0	0	8
AT3G18120	0	0	0	0	0	0	0	0	8
AT3G18150	0	0	0	0	0	0	0	0	8
AT3G18180	0	0	0	0	0	0	0	0	8
AT3G18220	0	0	0	0	0	0	0	0	8
AT3G18282	0	0	0	0	0	0	0	0	8
AT3G18340	0	0	0	0	0	0	0	0	8
AT3G18450	0	0	0	0	0	0	0	0	8
AT3G18460	0	0	0	0	0	0	0	0	8
AT3G18470	0	0	0	0	0	0	0	0	8
AT3G18518	0	0	0	0	0	0	0	0	8
AT3G18650	0	0	0	0	0	0	0	0	8
AT3G18700	0	0	0	0	0	0	0	0	8
AT3G18810	0	0	0	0	0	0	0	0	8
AT3G18905	0	0	0	0	0	0	0	0	8
AT3G19035	0	0	0	0	0	0	0	0	8
AT3G19055	0	0	0	0	0	0	0	0	8
AT3G19070	0	0	0	0	0	0	0	0	8
AT3G19160	0	0	0	0	0	0	0	0	8
AT3G19184	0	0	0	0	0	0	0	0	8
AT3G19200	0	0	0	0	0	0	0	0	8
AT3G19274	0	0	0	0	0	0	0	0	8
AT3G19410	0	0	0	0	0	0	0	0	8
AT3G19430	0	0	0	0	0	0	0	0	8
AT3G19530	0	0	0	0	0	0	0	0	8
AT3G19552	0	0	0	0	0	0	0	0	8
AT3G19560	0	0	0	0	0	0	0	0	8
AT3G19565	0	0	0	0	0	0	0	0	8
AT3G19595	0	0	0	0	0	0	0	0	8
AT3G19600	0	0	0	0	0	0	0	0	8
AT3G19700	0	0	0	0	0	0	0	0	8
AT3G19880	0	0	0	0	0	0	0	0	8
AT3G19920	0	0	0	0	0	0	0	0	8
AT3G19940	0	0	0	0	0	0	0	0	8
AT3G20030	0	0	0	0	0	0	0	0	8
AT3G20155	0	0	0	0	0	0	0	0	8
AT3G20160	0	0	0	0	0	0	0	0	8
AT3G20360	0	0	0	0	0	0	0	0	8
AT3G20362	0	0	0	0	0	0	0	0	8
AT3G20555	0	0	0	0	0	0	0	0	8
AT3G20557	0	0	0	0	0	0	0	0	8
AT3G20590	0	0	0	0	0	0	0	0	8
AT3G20690	0	0	0	0	0	0	0	0	8
AT3G20700	0	0	0	0	0	0	0	0	8
AT3G20750	0	0	0	0	0	0	0	0	8
AT3G20760	0	0	0	0	0	0	0	0	8
AT3G20840	0	0	0	0	0	0	0	0	8
AT3G20850	0	0	0	0	0	0	0	0	8
AT3G20880	0	0	0	0	0	0	0	0	8
AT3G20900	0	0	0	0	0	0	0	0	8
AT3G20940	0	0	0	0	0	0	0	0	8
AT3G20950	0	0	0	0	0	0	0	0	8
AT3G20980	0	0	0	0	0	0	0	0	8
AT3G20993	0	0	0	0	0	0	0	0	8
AT3G20997	0	0	0	0	0	0	0	0	8
AT3G21000	0	0	0	0	0	0	0	0	8
AT3G21120	0	0	0	0	0	0	0	0	8
AT3G21130	0	0	0	0	0	0	0	0	8
AT3G21165	0	0	0	0	0	0	0	0	8
AT3G21170	0	0	0	0	0	0	0	0	8
AT3G21180	0	0	0	0	0	0	0	0	8
AT3G21340	0	0	0	0	0	0	0	0	8
AT3G21371	0	0	0	0	0	0	0	0	8
AT3G21380	0	0	0	0	0	0	0	0	8
AT3G21405	0	0	0	0	0	0	0	0	8
AT3G21410	0	0	0	0	0	0	0	0	8
AT3G21450	0	0	0	0	0	0	0	0	8
AT3G21473	0	0	0	0	0	0	0	0	8
AT3G21490	0	0	0	0	0	0	0	0	8
AT3G21570	0	0	0	0	0	0	0	0	8
AT3G21590	0	0	0	0	0	0	0	0	8
AT3G21730	0	0	0	0	0	0	0	0	8
AT3G21825	0	0	0	0	0	0	0	0	8
AT3G21830	0	0	0	0	0	0	0	0	8
AT3G21860	0	0	0	0	0	0	0	0	8
AT3G21900	0	0	0	0	0	0	0	0	8
AT3G21910	0	0	0	0	0	0	0	0	8
AT3G21920	0	0	0	0	0	0	0	0	8
AT3G21930	0	0	0	0	0	0	0	0	8
AT3G21940	0	0	0	0	0	0	0	0	8
AT3G21945	0	0	0	0	0	0	0	0	8
AT3G21960	0	0	0	0	0	0	0	0	8
AT3G21970	0	0	0	0	0	0	0	0	8
AT3G21980	0	0	0	0	0	0	0	0	8
AT3G21990	0	0	0	0	0	0	0	0	8
AT3G22000	0	0	0	0	0	0	0	0	8
AT3G22010	0	0	0	0	0	0	0	0	8
AT3G22022	0	0	0	0	0	0	0	0	8
AT3G22030	0	0	0	0	0	0	0	0	8
AT3G22040	0	0	0	0	0	0	0	0	8
AT3G22050	0	0	0	0	0	0	0	0	8
AT3G22053	0	0	0	0	0	0	0	0	8
AT3G22057	0	0	0	0	0	0	0	0	8
AT3G22080	0	0	0	0	0	0	0	0	8
AT3G22085	0	0	0	0	0	0	0	0	8
AT3G22125	0	0	0	0	0	0	0	0	8
AT3G22333	0	0	0	0	0	0	0	0	8
AT3G22337	0	0	0	0	0	0	0	0	8
AT3G22345	0	0	0	0	0	0	0	0	8
AT3G22350	0	0	0	0	0	0	0	0	8
AT3G22360	0	0	0	0	0	0	0	0	8
AT3G22490	0	0	0	0	0	0	0	0	8
AT3G22500	0	0	0	0	0	0	0	0	8
AT3G22510	0	0	0	0	0	0	0	0	8
AT3G22565	0	0	0	0	0	0	0	0	8
AT3G22570	0	0	0	0	0	0	0	0	8
AT3G22580	0	0	0	0	0	0	0	0	8
AT3G22650	0	0	0	0	0	0	0	0	8
AT3G22710	0	0	0	0	0	0	0	0	8
AT3G22720	0	0	0	0	0	0	0	0	8
AT3G22723	0	0	0	0	0	0	0	0	8
AT3G22730	0	0	0	0	0	0	0	0	8
AT3G22870	0	0	0	0	0	0	0	0	8
AT3G22920	0	0	0	0	0	0	0	0	8
AT3G22935	0	0	0	0	0	0	0	0	8
AT3G22940	0	0	0	0	0	0	0	0	8
AT3G23060	0	0	0	0	0	0	0	0	8
AT3G23122	0	0	0	0	0	0	0	0	8
AT3G23123	0	0	0	0	0	0	0	0	8
AT3G23130	0	0	0	0	0	0	0	0	8
AT3G23140	0	0	0	0	0	0	0	0	8
AT3G23145	0	0	0	0	0	0	0	0	8
AT3G23165	0	0	0	0	0	0	0	0	8
AT3G23167	0	0	0	0	0	0	0	0	8
AT3G23172	0	0	0	0	0	0	0	0	8
AT3G23180	0	0	0	0	0	0	0	0	8
AT3G23220	0	0	0	0	0	0	0	0	8
AT3G23245	0	0	0	0	0	0	0	0	8
AT3G23270	0	0	0	0	0	0	0	0	8
AT3G23350	0	0	0	0	0	0	0	0	8
AT3G23360	0	0	0	0	0	0	0	0	8
AT3G23380	0	0	0	0	0	0	0	0	8
AT3G23420	0	0	0	0	0	0	0	0	8
AT3G23460	0	0	0	0	0	0	0	0	8
AT3G23633	0	0	0	0	0	0	0	0	8
AT3G23650	0	0	0	0	0	0	0	0	8
AT3G23680	0	0	0	0	0	0	0	0	8
AT3G23685	0	0	0	0	0	0	0	0	8
AT3G23715	0	0	0	0	0	0	0	0	8
AT3G23727	0	0	0	0	0	0	0	0	8
AT3G23770	0	0	0	0	0	0	0	0	8
AT3G23950	0	0	0	0	0	0	0	0	8
AT3G23970	0	0	0	0	0	0	0	0	8
AT3G24060	0	0	0	0	0	0	0	0	8
AT3G24093	0	0	0	0	0	0	0	0	8
AT3G24130	0	0	0	0	0	0	0	0	8
AT3G24210	0	0	0	0	0	0	0	0	8
AT3G24225	0	0	0	0	0	0	0	0	8
AT3G24240	0	0	0	0	0	0	0	0	8
AT3G24250	0	0	0	0	0	0	0	0	8
AT3G24260	0	0	0	0	0	0	0	0	8
AT3G24270	0	0	0	0	0	0	0	0	8
AT3G24280	0	0	0	0	0	0	0	0	8
AT3G24290	0	0	0	0	0	0	0	0	8
AT3G24330	0	0	0	0	0	0	0	0	8
AT3G24465	0	0	0	0	0	0	0	0	8
AT3G24508	0	0	0	0	0	0	0	0	8
AT3G24510	0	0	0	0	0	0	0	0	8
AT3G24513	0	0	0	0	0	0	0	0	8
AT3G24516	0	0	0	0	0	0	0	0	8
AT3G24517	0	0	0	0	0	0	0	0	8
AT3G24542	0	0	0	0	0	0	0	0	8
AT3G24580	0	0	0	0	0	0	0	0	8
AT3G24605	0	0	0	0	0	0	0	0	8
AT3G24610	0	0	0	0	0	0	0	0	8
AT3G24620	0	0	0	0	0	0	0	0	8
AT3G24640	0	0	0	0	0	0	0	0	8
AT3G24650	0	0	0	0	0	0	0	0	8
AT3G24690	0	0	0	0	0	0	0	0	8
AT3G24700	0	0	0	0	0	0	0	0	8
AT3G24710	0	0	0	0	0	0	0	0	8
AT3G24750	0	0	0	0	0	0	0	0	8
AT3G24790	0	0	0	0	0	0	0	0	8
AT3G24850	0	0	0	0	0	0	0	0	8
AT3G25012	0	0	0	0	0	0	0	0	8
AT3G25050	0	0	0	0	0	0	0	0	8
AT3G25080	0	0	0	0	0	0	0	0	8
AT3G25090	0	0	0	0	0	0	0	0	8
AT3G25165	0	0	0	0	0	0	0	0	8
AT3G25170	0	0	0	0	0	0	0	0	8
AT3G25190	0	0	0	0	0	0	0	0	8
AT3G25200	0	0	0	0	0	0	0	0	8
AT3G25240	0	0	0	0	0	0	0	0	8
AT3G25260	0	0	0	0	0	0	0	0	8
AT3G25265	0	0	0	0	0	0	0	0	8
AT3G25270	0	0	0	0	0	0	0	0	8
AT3G25280	0	0	0	0	0	0	0	0	8
AT3G25420	0	0	0	0	0	0	0	0	8
AT3G25460	0	0	0	0	0	0	0	0	8
AT3G25505	0	0	0	0	0	0	0	0	8
AT3G25573	0	0	0	0	0	0	0	0	8
AT3G25577	0	0	0	0	0	0	0	0	8
AT3G25650	0	0	0	0	0	0	0	0	8
AT3G25655	0	0	0	0	0	0	0	0	8
AT3G25716	0	0	0	0	0	0	0	0	8
AT3G25719	0	0	0	0	0	0	0	0	8
AT3G25720	0	0	0	0	0	0	0	0	8
AT3G25727	0	0	0	0	0	0	0	0	8
AT3G25750	0	0	0	0	0	0	0	0	8
AT3G25790	0	0	0	0	0	0	0	0	8
AT3G25810	0	0	0	0	0	0	0	0	8
AT3G25820	0	0	0	0	0	0	0	0	8
AT3G25830	0	0	0	0	0	0	0	0	8
AT3G25850	0	0	0	0	0	0	0	0	8
AT3G25950	0	0	0	0	0	0	0	0	8
AT3G25960	0	0	0	0	0	0	0	0	8
AT3G26010	0	0	0	0	0	0	0	0	8
AT3G26110	0	0	0	0	0	0	0	0	8
AT3G26120	0	0	0	0	0	0	0	0	8
AT3G26147	0	0	0	0	0	0	0	0	8
AT3G26160	0	0	0	0	0	0	0	0	8
AT3G26250	0	0	0	0	0	0	0	0	8
AT3G26270	0	0	0	0	0	0	0	0	8
AT3G26355	0	0	0	0	0	0	0	0	8
AT3G26390	0	0	0	0	0	0	0	0	8
AT3G26550	0	0	0	0	0	0	0	0	8
AT3G26610	0	0	0	0	0	0	0	0	8
AT3G26660	0	0	0	0	0	0	0	0	8
AT3G26860	0	0	0	0	0	0	0	0	8
AT3G26870	0	0	0	0	0	0	0	0	8
AT3G26880	0	0	0	0	0	0	0	0	8
AT3G26940	0	0	0	0	0	0	0	0	8
AT3G27140	0	0	0	0	0	0	0	0	8
AT3G27185	0	0	0	0	0	0	0	0	8
AT3G27329	0	0	0	0	0	0	0	0	8
AT3G27331	0	0	0	0	0	0	0	0	8
AT3G27415	0	0	0	0	0	0	0	0	8
AT3G27416	0	0	0	0	0	0	0	0	8
AT3G27425	0	0	0	0	0	0	0	0	8
AT3G27495	0	0	0	0	0	0	0	0	8
AT3G27503	0	0	0	0	0	0	0	0	8
AT3G27590	0	0	0	0	0	0	0	0	8
AT3G27680	0	0	0	0	0	0	0	0	8
AT3G27720	0	0	0	0	0	0	0	0	8
AT3G27785	0	0	0	0	0	0	0	0	8
AT3G27809	0	0	0	0	0	0	0	0	8
AT3G27835	0	0	0	0	0	0	0	0	8
AT3G27840	0	0	0	0	0	0	0	0	8
AT3G27910	0	0	0	0	0	0	0	0	8
AT3G27920	0	0	0	0	0	0	0	0	8
AT3G27999	0	0	0	0	0	0	0	0	8
AT3G28020	0	0	0	0	0	0	0	0	8
AT3G28120	0	0	0	0	0	0	0	0	8
AT3G28190	0	0	0	0	0	0	0	0	8
AT3G28193	0	0	0	0	0	0	0	0	8
AT3G28216	0	0	0	0	0	0	0	0	8
AT3G28223	0	0	0	0	0	0	0	0	8
AT3G28230	0	0	0	0	0	0	0	0	8
AT3G28243	0	0	0	0	0	0	0	0	8
AT3G28250	0	0	0	0	0	0	0	0	8
AT3G28280	0	0	0	0	0	0	0	0	8
AT3G28291	0	0	0	0	0	0	0	0	8
AT3G28330	0	0	0	0	0	0	0	0	8
AT3G28335	0	0	0	0	0	0	0	0	8
AT3G28360	0	0	0	0	0	0	0	0	8
AT3G28390	0	0	0	0	0	0	0	0	8
AT3G28410	0	0	0	0	0	0	0	0	8
AT3G28415	0	0	0	0	0	0	0	0	8
AT3G28490	0	0	0	0	0	0	0	0	8
AT3G28520	0	0	0	0	0	0	0	0	8
AT3G28530	0	0	0	0	0	0	0	0	8
AT3G28550	0	0	0	0	0	0	0	0	8
AT3G28590	0	0	0	0	0	0	0	0	8
AT3G28674	0	0	0	0	0	0	0	0	8
AT3G28680	0	0	0	0	0	0	0	0	8
AT3G28785	0	0	0	0	0	0	0	0	8
AT3G28790	0	0	0	0	0	0	0	0	8
AT3G28810	0	0	0	0	0	0	0	0	8
AT3G28820	0	0	0	0	0	0	0	0	8
AT3G28853	0	0	0	0	0	0	0	0	8
AT3G28870	0	0	0	0	0	0	0	0	8
AT3G28917	0	0	0	0	0	0	0	0	8
AT3G28918	0	0	0	0	0	0	0	0	8
AT3G28922	0	0	0	0	0	0	0	0	8
AT3G28980	0	0	0	0	0	0	0	0	8
AT3G28990	0	0	0	0	0	0	0	0	8
AT3G29033	0	0	0	0	0	0	0	0	8
AT3G29040	0	0	0	0	0	0	0	0	8
AT3G29050	0	0	0	0	0	0	0	0	8
AT3G29070	0	0	0	0	0	0	0	0	8
AT3G29080	0	0	0	0	0	0	0	0	8
AT3G29110	0	0	0	0	0	0	0	0	8
AT3G29152	0	0	0	0	0	0	0	0	8
AT3G29255	0	0	0	0	0	0	0	0	8
AT3G29260	0	0	0	0	0	0	0	0	8
AT3G29305	0	0	0	0	0	0	0	0	8
AT3G29340	0	0	0	0	0	0	0	0	8
AT3G29385	0	0	0	0	0	0	0	0	8
AT3G29410	0	0	0	0	0	0	0	0	8
AT3G29430	0	0	0	0	0	0	0	0	8
AT3G29450	0	0	0	0	0	0	0	0	8
AT3G29455	0	0	0	0	0	0	0	0	8
AT3G29560	0	0	0	0	0	0	0	0	8
AT3G29570	0	0	0	0	0	0	0	0	8
AT3G29580	0	0	0	0	0	0	0	0	8
AT3G29630	0	0	0	0	0	0	0	0	8
AT3G29635	0	0	0	0	0	0	0	0	8
AT3G29636	0	0	0	0	0	0	0	0	8
AT3G29720	0	0	0	0	0	0	0	0	8
AT3G29740	0	0	0	0	0	0	0	0	8
AT3G29750	0	0	0	0	0	0	0	0	8
AT3G29763	0	0	0	0	0	0	0	0	8
AT3G29765	0	0	0	0	0	0	0	0	8
AT3G29780	0	0	0	0	0	0	0	0	8
AT3G29785	0	0	0	0	0	0	0	0	8
AT3G29790	0	0	0	0	0	0	0	0	8
AT3G29791	0	0	0	0	0	0	0	0	8
AT3G29794	0	0	0	0	0	0	0	0	8
AT3G29796	0	0	0	0	0	0	0	0	8
AT3G29797	0	0	0	0	0	0	0	0	8
AT3G29800	0	0	0	0	0	0	0	0	8
AT3G29830	0	0	0	0	0	0	0	0	8
AT3G29970	0	0	0	0	0	0	0	0	8
AT3G30160	0	0	0	0	0	0	0	0	8
AT3G30165	0	0	0	0	0	0	0	0	8
AT3G30210	0	0	0	0	0	0	0	0	8
AT3G30220	0	0	0	0	0	0	0	0	8
AT3G30222	0	0	0	0	0	0	0	0	8
AT3G30230	0	0	0	0	0	0	0	0	8
AT3G30235	0	0	0	0	0	0	0	0	8
AT3G30247	0	0	0	0	0	0	0	0	8
AT3G30260	0	0	0	0	0	0	0	0	8
AT3G30280	0	0	0	0	0	0	0	0	8
AT3G30290	0	0	0	0	0	0	0	0	8
AT3G30320	0	0	0	0	0	0	0	0	8
AT3G30370	0	0	0	0	0	0	0	0	8
AT3G30383	0	0	0	0	0	0	0	0	8
AT3G30385	0	0	0	0	0	0	0	0	8
AT3G30387	0	0	0	0	0	0	0	0	8
AT3G30430	0	0	0	0	0	0	0	0	8
AT3G30520	0	0	0	0	0	0	0	0	8
AT3G30525	0	0	0	0	0	0	0	0	8
AT3G30530	0	0	0	0	0	0	0	0	8
AT3G30540	0	0	0	0	0	0	0	0	8
AT3G30580	0	0	0	0	0	0	0	0	8
AT3G30705	0	0	0	0	0	0	0	0	8
AT3G30725	0	0	0	0	0	0	0	0	8
AT3G30730	0	0	0	0	0	0	0	0	8
AT3G30805	0	0	0	0	0	0	0	0	8
AT3G30820	0	0	0	0	0	0	0	0	8
AT3G30823	0	0	0	0	0	0	0	0	8
AT3G30840	0	0	0	0	0	0	0	0	8
AT3G30845	0	0	0	0	0	0	0	0	8
AT3G31350	0	0	0	0	0	0	0	0	8
AT3G31402	0	0	0	0	0	0	0	0	8
AT3G31430	0	0	0	0	0	0	0	0	8
AT3G31550	0	0	0	0	0	0	0	0	8
